file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks4_averages_mean_median_4179677e3a,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_9243579575,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 6+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_c6f2cb83e7,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_176996590f,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 16+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_ce3c7c8067,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 14+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_ed9a8a5946,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 10+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_e0da38c27b,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 16+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_18d4c82c90,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_e0d11cdc9e,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_f6c3ef50bc,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 15+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_9a60e8ef68,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 9+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_0286f740c1,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 6+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_545921bd0e,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 7+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_d5f35ae51b,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_9feb7a7654,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 15+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_7372356e9a,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 16+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_50be1a5374,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_42325d042a,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 11+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_a62e92fa7b,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 19+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_d1be3196f8,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_22ea129216,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 9+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_cca731cede,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_a369cb29e9,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 11+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_8721a55981,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_db87413eaa,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 14+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_dcbaeb84fc,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 14+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_1f30af7aeb,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_c22f9158b4,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 11+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_eeeaa81949,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 15+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_f615770d30,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_9980bc7aa6,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_799ce3beea,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_05b2c1a694,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_c6256a903f,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_b45bcb86cb,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_c27f1f6ea8,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 7+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_46d3e2433d,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 10+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_a6a81f9203,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_7b2d7078fb,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_dc646a674a,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 6+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_c2bd89f22b,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_55750f53ac,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_91d472d6ec,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_89e2f66479,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_809ad6a464,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 19+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_8ed7cd86cf,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_546052013f,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_3fe3e949fa,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 10+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_5adef74272,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 6+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_0ae3d4b363,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 15+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_b15b88c6d6,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_6952ae1ea9,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_7a05215f8a,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
ALL_merged_deduped.jsonl,ks4_averages_mean_median_72774baf52,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
