file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks4_expand_factorise_412,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_414,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_416,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_419,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_434,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_440,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_441,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_445,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_446,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_453,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_456,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_464,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_468,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_473,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_483,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_488,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_489,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_493,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_508,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_509,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_511,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_513,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_515,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_521,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_530,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_532,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +5)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_535,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_540,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +5)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_541,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_542,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_548,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_550,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_552,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_566,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_567,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_570,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +5)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_572,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_575,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_576,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_579,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_580,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_585,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_586,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_596,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_608,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_609,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_612,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_613,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_617,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_628,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_633,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_650,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_651,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_654,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -1)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_658,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x -9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_663,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_665,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_670,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks4_expand_factorise_676,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
